date,id,link,local,text,title
 15/04/17 às 09h43,ID: 25558481,https://www.reclameaqui.com.br/empresa-metropolitana-de-transportes-urbanos-emtu-sao-paulo/fiquei-1hora-e-10-minutos-no-terminal-aguardando-um-onibus_eo44F7ItESB7PNWB/, Santo André - SP,"Ônibus da linha 323 Jd Clímax, fiquei no dia de hoje da 6:40 até as 7:50 esperando por um ônibus onde na grade de horários estava que o mesmo passava de 20 em 20 minutos. Total falta de descaso e ao questionar o motorista o mesmo falou que havia ônibus quebrado, mas deveriam ter mais ônibus para esses casos ninguém da informação nenhuma e ainda as 7:00 passou um ônibus motorista super grosseiro falou q o onibus nao iria sair naquele momento desceu do onibus conversou conversou entrou no ônibus e saiu sem ao menos dar uma satisfação. Nós pagamos um absurdo de R$4,20 na passagem para ter que ficar aguardando mais de 1 hora no ponto e correr o risco de o ônibus quebrar no meio do caminho ainda isso sem falar no transtorno de chegar atrasada no serviço ou em compromissos importantes, situação revoltante infelizmente os serviços públicos do nosso pais estão cada dia mais degradante.",Fiquei 1hora e 10 minutos no terminal aguardando um onibus
 15/04/17 às 03h57,ID: 25557577,https://www.reclameaqui.com.br/empresa-metropolitana-de-transportes-urbanos-emtu-sao-paulo/14-04-176-nao-parou-no-ponto-as-23-58_62bB13IOqvxmL3GG/, Guarulhos - SP,Nesta sexta feira feriado de Páscoa o ônibus demorou muito pra passar cheguei no ponto 23:10 e foi passar o meu ônibus 23:58  eu esperei muito tempo no ponto cansada após sair do serviço para o incompetênte do motorista não parar no ponto e outro ônibus só passou 24:40 ou seja esperei 2hras no ponto pra pegar o ônibus pq o motorista não parouO horário dele normal e sair do Armênia as 23 :40,14/04 176 não parou no ponto as 23 58
 13/04/17 às 21h39,ID: 25545019,https://www.reclameaqui.com.br/empresa-metropolitana-de-transportes-urbanos-emtu-sao-paulo/total-falta-de-respeito_EaZe0LDeUbcSK36G/, São Paulo - SP,Mais uma vez venho registrar minha insatisfação com essa empresa.Pela segunda vez só esse mês.Estou no ponto desde 20:30 e agora já são 21:40 E nada do ônibus aparecer .Eu ligo na empresa e ninguém atende.Lixo de empresa!!!!,Total falta de respeito.
 13/04/17 às 17h21,ID: 25540839,https://www.reclameaqui.com.br/empresa-metropolitana-de-transportes-urbanos-emtu-sao-paulo/atendimento-telefone_Ly12VyopeUQ2sNhE/, Diadema - SP,"eu estudo na Universidade Paulista, e para chegar la eu necessito de usar um trolebus, no qual tenho direito ao cartão passe livre por ser baixa renda, sendo assim a faculdade mesmo se encarrega de mandar os documentos para eles. Pois bem, esperei o tempo que me deram e estava tudo ok, até que no dia 13/02/17 eu entrei no site da Emtu para ver o andamento do meu cartão e la estava dizendo que a faculdade havia excluído meus dados. Sendo assim, fui até a secretaria da Universidade para ver o que havia acontecido e eles me deram um impresso mostrando que eles haviam mandado os documentos e que estava tudo ok, a faculdade até me deu a ideia de levar aquele impresso até a empresa e mostrar para eles que ja havia sido enviado os documentos. Antes disso, eu tentei ligar diversas vezes e eles nunca atendem, tentei até ligar na Metra, a moça da metra disse que não iria adiantar ir na Emtu pois eles não dão a minima para quem vai la reclamar, ela me deu outros telefones para tentar, e mesmo assim, nenhum deles eles atendem. Hoje completa 1 mês que está na mesma situação. Eu preciso desse cartão.",atendimento telefone
 13/04/17 às 14h53,ID: 25537105,https://www.reclameaqui.com.br/empresa-metropolitana-de-transportes-urbanos-emtu-sao-paulo/contrangimento-causado-pela-cobradora_m6aDoIOyQbKMwXZQ/, Sumaré - SP,"Peguei o ônibus metropolitano 33.113 - número 636 ás 9:50 na av da amizade em Sumaré-sp com destino a Campinas-sp. Quando fui subir no ônibus havia uma passageira na minha frente que deu R$ 20,00 para a cobradora cobrar a passagem dela, e eu estava atrás da passageira, eu mostrei o meu cartão para a cobradora querendo dizer que eu pagaria no cartão magnético da EMTU, porém a cobradora achou que estávamos juntos achou e não perguntou nada, e acabou liberando a catraca para ela (passageira) e para mim logo em seguida, e sem me perguntar se estávamos juntos disse para mim passar logo. Depois que eu passei da catraca eu voltei e passei meu cartão na máquina que liberou meu acesso e a própria cobradora rolou a roleta de novo.  Passados minutos depois...... a cobradora voltou o troco errado para a passageira que questionou o porque do valor estar errado (a cobradora cobrou duas passagens da passageira), e depois que eu já estava sentado e o ônibus lotado, a cobradora  começa a falar alto comigo querendo me obrigar a me levantar e ir pagar a passagem e dizendo que eu não paguei a passagem me constrangendo no meio dos passageiros, então eu questionei dizendo que ela mesmo viu eu passando o cartão magnético da EMTU e que a própria havia roleta-do a catraca, falei também para ela ver nas câmeras e se ainda tivesse dúvida que ligasse para a polícia. Quando chegamos na rodoviária de Campinas-sp eu perguntei o nome da cobradora pois eu queria fazer um Boletim de Ocorrência e a mesma se negou a me informar, aí o fiscal chegou e expliquei a situação e ele (o fiscal) também não me deu qualquer satisfação e nem me informou o nome da cobradora, e ainda me ridicularizou  dizendo pra mim tomar o crachá  da cobradora. Eu pedi o nome da cobradora e a mesma se negou a me informar eu fiz um Boletim de Ocorrência e fiz diversas tentativas de ligar no 0800 724 05 55 mas ninguém atende nesse telefone, que por sinal é o que está atrás do ônibus e faz a pergunta....Como estou dirigindo........Resumindo eu estou muito insatisfeito pelo constrangimento sofrido e gostaria de ter o nome da cobradora para tomar medidas legais sobre o caso.",Contrangimento causado pela cobradora!
 13/04/17 às 11h25,ID: 25531373,https://www.reclameaqui.com.br/empresa-metropolitana-de-transportes-urbanos-emtu-sao-paulo/falta-de-fiscalizacao_gFT5VW3VWsymzv3_/, São Paulo - SP,"É muito triste e desanimador depender do ônibus do Consorcio Urubupunga. Os ônibus Armênia/Jd. Elvira - Armênia/Munhoz Jr. no período da manhã (06:00 a 07:30) são extremamente lotados e o motorista não respeita a lotação máxima do veículo, já que não existe fiscalização. Passamos mais de uma hora dentro de um ônibus onde seguimos as viagens amassados, assediadas, desmoralizadas...é uma falta de respeito com nós que pagamos por dia R$10,70, cada dia que passa tem menos carros na linha...e não preciso de resposta da empresa, não preciso de desculpas, o serviço prestado é horrível. Todos os dias tenho tirado fotos e gravado vídeos com várias cenas de desrespeito. Adianto que estou buscando a melhor forma para que esses arquivos chegue até a mídia, assim a desculpa e o prejuízo serão bem maiores. Adianto que estou orientando a todos os passageiros que façam o mesmo, RECLAME, quantas vezes for necessário. Ciente que nada será feito, aguardem mais reclamações.Att.",FALTA DE FISCALIZAÇÃO
 12/04/17 às 14h39,ID: 25511781,https://www.reclameaqui.com.br/empresa-metropolitana-de-transportes-urbanos-emtu-sao-paulo/qual-a-dificuldade-de-entregar-o-bilhete-na-faculdade_I5bU_tMexz2ZToJP/, Ferraz de Vasconcelos - SP,"Estou desde o dia 24/02 aguardando pacientemente a conclusão do meu pedido  CARTÃO BOM ESTUDANTE PASSE LIVRE não consigo entender a dificuldade que a empresa EMTU tem em entregar o cartão na faculdade UNICID TATUAPÉ tendo em vista que o cartão já esta confeccionado e ativo, segundo informações extraídas da pagina (http://bomatendimento.cartaobom.net/public/login.aspx?ReturnUrl=%2fdefault.aspx) e também a seguinte informação extraída da pagina EMTU CONSULTA DE BENEFICIO ESCOLAR (CARTÃO COM O BENEFÍCIO DO PASSE LIVRE ENVIADO - AGUARDAR ENTREGA NA ESCOLA), uma vez que já procurei o setor responsável da faculdade para saber qual tempo de espera para a entrega do cartão na unidade, os mesmo me informaram que não saberia ao certo, já que benefícios solicitados em JANEIRO DE 2017 estavam sendo entregues naquela ocasião 04/04. Eu como aluna e tomadora diária dos serviços prestados pela EMTU, tenho direito de saber uma data EXATA de quando o cartão com o beneficio será entregue na faculdade UNICID para que eu possa retira lo, entendo que não há dificuldade alguma em entrega lo na referida num tempo curto de no minimo 3 dias uteis. Precisamos de agilidade nos serviços que são apresentados pela EMTU e utilizados por nós, pois tempo é dinheiro e estou perdendo com tanta espera, afinal se 1 mês não for muito tempo para EMTU para mim é.",QUAL A DIFICULDADE DE ENTREGAR O BILHETE NA FACULDADE
 12/04/17 às 11h28,ID: 25505579,https://www.reclameaqui.com.br/empresa-metropolitana-de-transportes-urbanos-emtu-sao-paulo/insatisfacao_MUzjbaqn5TKrpmlW/, Guarulhos - SP,"Bom, em primeiro lugar quero relatar aqui a falta de organização e de responsabilidade da empresa, pois me encontro desempregada desde o ano passado 2016 e em janeiro de 2017 tomei a iniciativa de fazer a solicitação do passe livre Bom, já possuindo o mesmo como estudante pagando meia tarifa, no entanto minha documentação voltou por três vezes, devido a orientações da empresa errôneas, fiz novamente o envio da documentação pelo site, porem, a empresa, no prazo para a análise de documentos que são somente de dias úteis, contando como dia não  útil o prolongamento de feriados varia de 7 a 15 dias, RESSALTO NOVAMENTE QUE ESTOU DESEMPREGADA E MAL TINHA CONDIÇÕES DE PAGAR MEIA TARIFA, agora com o cartão bloqueado tenho que pagar o valor inteiro, ou seja meu cartão esta bloqueado tanto para passe livre quanto para estudando.Vejo essa situação como uma falta de respeito não somente com o estudante, mas porque acima de tudo sou cidadã e seu dos meus direitos, não consigo falar no número 0800 7240555, pois só da ocupado à três dias,desde a data em que meu cartão bloqueou, ressalto aqui que caso essa reclamação não seja atendida tomarei medidas drásticas e jurídicas contra a empresa, pois por falta de uma, por ter feito a solicitação do passe livre, fui obrigada a pagar não só uma, mas duas revalidação, espero sinceramente que este meu problema seja resolvido no mínimo até o dia 20/04/2017, pois é ate somente este dia que consigo custear o valor da passagem inteira.",Insatisfação
 11/04/17 às 19h53,ID: 25492419,https://www.reclameaqui.com.br/empresa-metropolitana-de-transportes-urbanos-emtu-sao-paulo/temos-direito_qjkvxcD_pJUvgGBZ/, Guarulhos - SP,eu moro em guarulhos e faço faculdade a distancia na cruzeiro do sul na liberdade em sao paulo fui pedir a declaração para fazer a carteirinha de estudante informaram quem cursa ead nao tem direito eu queria saber por qual motivo porque vamos fazer prova resolver algum assunto na faculdade e tambem temos que fazer estagio. fica muito complicador fazer estagio sem ter a carteirinha de estudade para pagar meia passagemqueria saber o motivo quem estuda a distancia nao temos o direito queremos ter direito como outros estudante,temos direito
 11/04/17 às 17h51,ID: 25489503,https://www.reclameaqui.com.br/empresa-metropolitana-de-transportes-urbanos-emtu-sao-paulo/pessimo-servico-de-onibus-empresa-metra_kuhLiQK2pOniGb3M/, São Paulo - SP,"Desde sexta-feira passada que estou tentando mandar um e-mail para a Ouvidoria da EMTU para fazer uma reclamação e ao clicar em enviar , dá uma mensagem de erro.Liguei na central deles e a atendente me informou que a página do site está normal, mas até agora não consegui enviar pela mensagem de erro.E hoje além do site para encaminhar um formulário para Ouvidoria , o telefone 0800724-0555 está dando ocupado direto.Já não basta o serviço de ônibus da Metra ser péssimo, com demora na saída do ônibus da linha 376 do terminal Diadema, ainda não conseguimos fazer reclamação junto a Ouvidoria.Os ônibus saem do terminal extremamente lotados, com intervalos de 15 minutos e ainda a fiscal da linha fica batendo boca com os passageiros, usando palavras de baixo calão e chamando os passageiros para a briga.Exijo que providências sejam tomadas , porque pagamos por um serviço de péssima qualidade.Os ônibus dessa linha tinham que ser maiores e sair com intervalo curto entre um e outro.FIcam vários ônibus estacionados no terminal dessa linha e os motoristas de bate papo e mexendo no celular , e os fiscais a mesma coisa.Falta controle e uma fiscalização rigorosa dessa linha.Pego o ônibus dessa linha todos os dias , e todos os dias é o mesmo problema.",Péssimo serviço de ônibus empresa Metra
 11/04/17 às 14h18,ID: 25481961,https://www.reclameaqui.com.br/empresa-metropolitana-de-transportes-urbanos-emtu-sao-paulo/nao-consegui-renovacao-para-o-passe-livre-do-meu-filho_v_e9eZCqtZ8Ju3jt/, São Paulo - SP,"Estou indignada com o descaso da EMTU JUNTO COM O CARTÃO BOM, MEU FILHO TEM DIREITO AO PASSE LIVRE DES DO ANO PASSADO, ESTE ANO FUI RENOVAR PELO SITE E NÃO ACEITARAM O COMPROVANTE DE RESIDÊNCIA, ATÉ O MOMENTO ELE ESTÁ INDO E VOLTANDO Á PÉ, 1 HORA E MEIA ANDANDO, FIZ UMA SOLICITAÇÃO DE  RECLAMAÇÃO NO SITE DO CARTÃO BOM E TEM QUASE DOIS MESES QUE ELES NÃO RESPONDEM. FUI ATE O POSTO PRINCIPAL, ONDE PEGUEI UMA FILA DE QUASE UMA HORA E NINGUÉM SABE RESPONDER!  EU QUERO O DINHEIRO DA TAXA DO BOLETO DE VOLTA QUE FOI QUASE 20,00! PRIMEIRO COBRAM O BOLETO E DEPOIS NÃO ACEITAM A RENOVAÇÃO, VOU A PROCON PARA RECEBER ESTE DINHEIRO DE VOLTA! JUSTO É JUSTO!",Não consegui renovação para o passe livre do meu filho.
 11/04/17 às 11h01,ID: 25474701,https://www.reclameaqui.com.br/empresa-metropolitana-de-transportes-urbanos-emtu-sao-paulo/problemas-na-revalidacao-do-catao-bom-escolar_S09zHLYHhC1LV4AV/, Cotia - SP,"Desde Janeiro enviei o comprovante de residência para revalidação, e reprovação, mandei outro no dia 27/03/17 e o mesmo foi recusado, tento falar na central de atendimento e só cai a ligação, agora estou impossibilitada de usar o passe e estou tento que tirar há mais do meu bolso para ir para o curso, estou muito insatisfeita com isso, pois está me prejudicando.",Problemas na revalidação do catão bom escolar
